지역명,규모구분,연도,월,분양가격(제곱미터)
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"3,216"
대구,전용면적 102제곱미터초과,2017,5,4712
광주,모든면적,2017,5,"2,890"
광주,전용면적 60제곱미터이하,2017,5,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"2,877"
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2880
광주,전용면적 102제곱미터초과,2017,5,"3,358"
대전,모든면적,2017,5,2739
대전,전용면적 60제곱미터이하,2017,5,"2,849"
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2685
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"2,600"
대전,전용면적 102제곱미터초과,2017,5,4328
울산,모든면적,2017,5,"3,578"
울산,전용면적 60제곱미터이하,2017,5,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"3,591"
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,5,
울산,전용면적 102제곱미터초과,2017,5,"3,137"
세종,모든면적,2017,5,2729
세종,전용면적 60제곱미터이하,2017,5,"2,769"
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2698
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"2,787"
세종,전용면적 102제곱미터초과,2017,5,2713
강원,모든면적,2017,5,"2,084"
강원,전용면적 60제곱미터이하,2017,5,2096
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"2,084"
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2221
강원,전용면적 102제곱미터초과,2017,5,"2,282"
충북,모든면적,2017,5,2050
충북,전용면적 60제곱미터이하,2017,5,"2,162"
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2048
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"2,563"
충북,전용면적 102제곱미터초과,2017,5,2564
충남,모든면적,2017,5,"2,222"
충남,전용면적 60제곱미터이하,2017,5,2327
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"2,229"
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2963
충남,전용면적 102제곱미터초과,2017,5,"2,758"
전북,모든면적,2017,5,2130
전북,전용면적 60제곱미터이하,2017,5,"2,322"
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2127
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"2,321"
전북,전용면적 102제곱미터초과,2017,5,2373
전남,모든면적,2017,5,"2,165"
전남,전용면적 60제곱미터이하,2017,5,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"2,169"
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2379
전남,전용면적 102제곱미터초과,2017,5,"2,307"
경북,모든면적,2017,5,2363
경북,전용면적 60제곱미터이하,2017,5,"2,390"
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2358
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"2,690"
경북,전용면적 102제곱미터초과,2017,5,2667
경남,모든면적,2017,5,"2,418"
경남,전용면적 60제곱미터이하,2017,5,2534
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,5,"2,407"
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2873
경남,전용면적 102제곱미터초과,2017,5,"2,661"
제주,모든면적,2017,5,3459
제주,전용면적 60제곱미터이하,2017,5,"4,630"
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3301
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,5,"4,158"
제주,전용면적 102제곱미터초과,2017,5,4800
서울,모든면적,2017,6,"6,667"
서울,전용면적 60제곱미터이하,2017,6,6460
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"6,435"
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,6,7126
서울,전용면적 102제곱미터초과,2017,6,"6,949"
인천,모든면적,2017,6,3326
인천,전용면적 60제곱미터이하,2017,6,"3,268"
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3327
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"3,439"
인천,전용면적 102제곱미터초과,2017,6,4055
경기,모든면적,2017,6,"3,489"
경기,전용면적 60제곱미터이하,2017,6,3671
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"3,511"
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3656
경기,전용면적 102제곱미터초과,2017,6,"4,052"
부산,모든면적,2017,6,3616
부산,전용면적 60제곱미터이하,2017,6,"3,229"
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3698
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"3,013"
부산,전용면적 102제곱미터초과,2017,6,3818
대구,모든면적,2017,6,"3,246"
대구,전용면적 60제곱미터이하,2017,6,3555
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"3,250"
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3019
대구,전용면적 102제곱미터초과,2017,6,"4,712"
광주,모든면적,2017,6,2912
광주,전용면적 60제곱미터이하,2017,6,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2899
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"2,880"
광주,전용면적 102제곱미터초과,2017,6,3358
대전,모든면적,2017,6,"2,739"
대전,전용면적 60제곱미터이하,2017,6,2849
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"2,685"
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2600
대전,전용면적 102제곱미터초과,2017,6,"4,328"
울산,모든면적,2017,6,3582
울산,전용면적 60제곱미터이하,2017,6,"2,904"
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3594
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,6,
울산,전용면적 102제곱미터초과,2017,6,3137
세종,모든면적,2017,6,"2,733"
세종,전용면적 60제곱미터이하,2017,6,2779
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"2,703"
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2787
세종,전용면적 102제곱미터초과,2017,6,"2,713"
강원,모든면적,2017,6,2131
강원,전용면적 60제곱미터이하,2017,6,"2,149"
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2125
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"2,221"
강원,전용면적 102제곱미터초과,2017,6,2400
충북,모든면적,2017,6,"2,043"
충북,전용면적 60제곱미터이하,2017,6,2162
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"2,041"
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2563
충북,전용면적 102제곱미터초과,2017,6,"2,500"
충남,모든면적,2017,6,2274
충남,전용면적 60제곱미터이하,2017,6,"2,355"
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2265
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"2,963"
충남,전용면적 102제곱미터초과,2017,6,2560
전북,모든면적,2017,6,"2,201"
전북,전용면적 60제곱미터이하,2017,6,2322
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"2,197"
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2321
전북,전용면적 102제곱미터초과,2017,6,"2,373"
전남,모든면적,2017,6,2147
전남,전용면적 60제곱미터이하,2017,6,"2,151"
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2152
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"2,291"
전남,전용면적 102제곱미터초과,2017,6,2197
경북,모든면적,2017,6,"2,383"
경북,전용면적 60제곱미터이하,2017,6,2390
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"2,376"
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2690
경북,전용면적 102제곱미터초과,2017,6,"2,674"
경남,모든면적,2017,6,2444
경남,전용면적 60제곱미터이하,2017,6,"2,495"
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2431
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,"3,042"
경남,전용면적 102제곱미터초과,2017,6,2811
제주,모든면적,2017,6,"3,274"
제주,전용면적 60제곱미터이하,2017,6,4630
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,6,"3,249"
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,6,4809
제주,전용면적 102제곱미터초과,2017,6,"4,800"
서울,모든면적,2017,7,6573
서울,전용면적 60제곱미터이하,2017,7,"6,510"
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,7,6342
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"7,126"
서울,전용면적 102제곱미터초과,2017,7,6734
인천,모든면적,2017,7,"3,322"
인천,전용면적 60제곱미터이하,2017,7,3272
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"3,323"
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3427
인천,전용면적 102제곱미터초과,2017,7,"4,518"
경기,모든면적,2017,7,3629
경기,전용면적 60제곱미터이하,2017,7,"3,707"
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3624
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"3,605"
경기,전용면적 102제곱미터초과,2017,7,4065
부산,모든면적,2017,7,"3,614"
부산,전용면적 60제곱미터이하,2017,7,3277
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"3,718"
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3492
부산,전용면적 102제곱미터초과,2017,7,"3,378"
대구,모든면적,2017,7,3870
대구,전용면적 60제곱미터이하,2017,7,"3,555"
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3887
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,7,
대구,전용면적 102제곱미터초과,2017,7,4712
광주,모든면적,2017,7,"2,894"
광주,전용면적 60제곱미터이하,2017,7,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"2,881"
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2880
광주,전용면적 102제곱미터초과,2017,7,"3,358"
대전,모든면적,2017,7,2738
대전,전용면적 60제곱미터이하,2017,7,"2,849"
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2699
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"2,834"
대전,전용면적 102제곱미터초과,2017,7,4328
울산,모든면적,2017,7,"3,582"
울산,전용면적 60제곱미터이하,2017,7,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"3,594"
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,7,
울산,전용면적 102제곱미터초과,2017,7,"3,137"
세종,모든면적,2017,7,2733
세종,전용면적 60제곱미터이하,2017,7,"2,779"
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2703
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"2,787"
세종,전용면적 102제곱미터초과,2017,7,2713
강원,모든면적,2017,7,"2,146"
강원,전용면적 60제곱미터이하,2017,7,2167
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"2,141"
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2221
강원,전용면적 102제곱미터초과,2017,7,"2,401"
충북,모든면적,2017,7,2043
충북,전용면적 60제곱미터이하,2017,7,"2,162"
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2041
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"2,563"
충북,전용면적 102제곱미터초과,2017,7,2500
충남,모든면적,2017,7,"2,275"
충남,전용면적 60제곱미터이하,2017,7,2355
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"2,267"
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2963
충남,전용면적 102제곱미터초과,2017,7,"2,560"
전북,모든면적,2017,7,2195
전북,전용면적 60제곱미터이하,2017,7,"2,374"
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2194
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"2,456"
전북,전용면적 102제곱미터초과,2017,7,2281
전남,모든면적,2017,7,"2,147"
전남,전용면적 60제곱미터이하,2017,7,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"2,153"
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2291
전남,전용면적 102제곱미터초과,2017,7,"2,197"
경북,모든면적,2017,7,2382
경북,전용면적 60제곱미터이하,2017,7,"2,390"
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2376
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"2,690"
경북,전용면적 102제곱미터초과,2017,7,2674
경남,모든면적,2017,7,"2,465"
경남,전용면적 60제곱미터이하,2017,7,2562
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,"2,450"
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3042
경남,전용면적 102제곱미터초과,2017,7,"2,826"
제주,모든면적,2017,7,3335
제주,전용면적 60제곱미터이하,2017,7,"5,152"
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3270
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,7,"4,809"
제주,전용면적 102제곱미터초과,2017,7,4800
서울,모든면적,2017,8,"6,172"
서울,전용면적 60제곱미터이하,2017,8,6371
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,8,"5,948"
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,8,7067
서울,전용면적 102제곱미터초과,2017,8,"6,254"
인천,모든면적,2017,8,3273
인천,전용면적 60제곱미터이하,2017,8,"3,209"
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3276
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,8,"3,427"
인천,전용면적 102제곱미터초과,2017,8,4986
경기,모든면적,2017,8,"3,641"
경기,전용면적 60제곱미터이하,2017,8,3858
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,8,"3,623"
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,8,3694
경기,전용면적 102제곱미터초과,2017,8,"4,037"
부산,모든면적,2017,8,3589
부산,전용면적 60제곱미터이하,2017,8,"3,457"
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3639
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,8,"3,455"
부산,전용면적 102제곱미터초과,2017,8,3642
대구,모든면적,2017,8,"3,994"
대구,전용면적 60제곱미터이하,2017,8,3262
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,8,"3,993"
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,8,
대구,전용면적 102제곱미터초과,2017,8,"4,712"
광주,모든면적,2017,8,2903
광주,전용면적 60제곱미터이하,2017,8,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2890
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,8,"2,880"
광주,전용면적 102제곱미터초과,2017,8,3358
대전,모든면적,2017,8,"2,738"
대전,전용면적 60제곱미터이하,2017,8,2849
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,8,"2,699"
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2834
대전,전용면적 102제곱미터초과,2017,8,"4,328"
